Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,4.88590,2.22000,-7.10590,-0.41430,-7.52020,,-7.52020,-7.52020,-7.52020,-6.91200,-7.10590,30.11800,30.11800,-0.25000,-0.25000,14.51550,0.20860,0.28060,-14.24560,-14.24560,-10.49910,-11.27350,1.59980,-0.2358,-0.2358
2020-03-31,6.63360,3.00480,-9.63840,-0.22970,-9.86820,,-9.86820,-9.86820,-9.86820,-9.49210,-9.63840,29.21100,29.21100,-0.34000,-0.34000,12.84090,0.25230,0.33740,-22.69980,-22.69980,-15.65650,-16.97250,1.47330,-0.52580,-0.52580
2019-12-31,9.68160,3.21390,-12.89550,-0.26510,-13.16060,,-13.16060,-13.16060,-13.16060,-12.79160,-12.89550,27.11200,27.11200,-0.48000,-0.48000,5.82350,0.23200,0.30220,-27.37100,-27.37100,-17.42710,-21.01980,1.67790,-0.4141,-0.4141
2019-09-30,16.17690,2.83930,-19.01620,0.30120,-18.71500,,-18.71500,-18.71500,-18.71500,-19.09620,-19.01620,27.11200,27.11200,-0.69000,-0.69000,6.35680,0.22040,0.28280,-36.78320,-36.78320,-24.16680,-28.67500,1.87390,-0.3022,-0.3023
2019-06-30,10.61500,3.11640,-13.73140,0.40430,-13.32720,,-13.32720,-13.32720,-13.32720,-13.84500,-13.73140,26.98500,26.98500,-0.49000,-0.49000,11.40240,,,-19.79280,-19.79280,-18.04900,-19.79280,2.49500,-0.476,-0.4761
2019-03-31,14.44610,2.98500,-17.43120,0.49720,-16.93400,-1.31000,-15.62400,-15.62400,-15.62400,-17.58040,-17.43120,27.05400,27.05400,-0.58000,-0.58000,9.16570,,,-19.90840,-19.90840,-17.72880,-19.90840,2.91640,-0.46690,-0.46710
2018-12-31,8.54910,2.54590,-11.09500,0.46180,-10.63320,,-10.63320,-10.63320,-10.63320,-11.17900,-11.09500,21.68600,21.68600,-0.38000,-0.38000,11.18460,,,-12.27600,-12.27600,-11.18210,-12.27600,3.30050,-0.333,-0.3332
2018-09-30,7.88080,3.06590,-10.94670,0.13420,-10.81260,,-10.81260,-10.81260,-10.81260,-11.01410,-10.94670,20.97000,20.97000,-0.52000,-0.52000,4.81400,0.02990,0.04710,-37.81270,-37.81270,-29.11960,-36.68020,1.36240,-0.3252,-0.3269
2018-06-30,6.79300,2.37310,-9.16600,0.11560,-9.05040,,-9.05040,-9.05040,-9.05040,-9.14690,-9.16600,19.76100,19.76100,-0.46000,-0.46000,8.11110,0.02620,0.03640,-24.47350,-24.47350,-20.90840,-23.83210,1.77430,-0.3079,-0.3109
2018-03-31,6.60010,1.89130,-8.49140,0.09430,-8.39710,,-8.39710,-8.39710,-8.39710,-8.46630,-8.49140,19.36700,19.36700,-0.43000,-0.43000,11.07320,0.02990,0.03720,-23.32440,-23.32440,-20.59320,-22.62810,1.83070,-0.41070,-0.41790
2017-12-31,5.54530,1.50120,-7.04650,0.09200,-6.95450,,-6.95450,-6.95450,-6.95450,-7.07020,-7.04650,15.92200,15.92200,-0.36000,-0.36000,13.10950,0.02990,0.03370,-17.56140,-17.56140,-15.74310,-17.03650,2.06920,-0.2957,-0.2965
2017-09-30,3.53940,1.47590,-5.01530,0.02910,-4.98620,,-4.98620,-4.98620,-4.98620,-4.96490,-5.01530,15.58100,15.58100,-0.32000,-0.32000,20.27620,0.01930,0.02900,-10.86200,-10.86200,-10.12850,-10.65200,2.40110,-0.284,-0.2841
2017-06-30,3.84890,1.48180,-5.33070,0.02190,-5.30880,,-5.30880,-5.30880,-5.30880,-5.26460,-5.33070,15.13600,15.13600,-0.35000,-0.35000,12.47390,0.04170,0.05680,-22.74550,-22.74550,-20.05730,-21.79640,1.54060,-0.3241,-0.324
2017-03-31,3.36900,1.72690,-5.09590,0.00480,-5.09110,,-5.09110,-5.09110,-5.09110,-5.00130,-5.09590,13.79700,13.79700,-0.37000,-0.37000,13.06430,0.03870,0.04720,-18.18580,-18.18580,-16.14610,-17.48170,1.85010,-0.30350,-0.30430
2016-12-31,3.45000,1.20580,-4.65570,0.00160,-4.65420,,-4.65420,-4.65420,-4.65420,-4.55690,-4.65570,11.35200,11.35200,-0.35000,-0.35000,10.93030,0.05410,0.06080,-21.49750,-21.49750,-18.47800,-20.33420,1.72150,-0.4335,-0.4336
2016-09-30,3.37970,1.39670,-4.77640,0.00110,-4.77530,,-4.77530,-4.77530,-4.77530,-4.69110,-4.77640,12.47500,12.47500,-0.38000,-0.38000,11.04650,0.03330,0.05100,-18.60160,-18.60160,-16.35860,-17.98280,2.04240,-0.1726,-0.1725
2016-06-30,2.83450,1.46220,-4.29680,-0.00590,-4.30260,,-4.30260,-4.30260,-4.30260,-4.24150,-4.29680,10.62200,10.62200,-0.41000,-0.41000,13.82460,0.03250,0.04410,-14.57640,-14.57640,-13.08440,-14.10220,2.36650,-0.2668,-0.267
2016-03-31,3.51150,1.45560,-4.96700,-0.00030,-4.96740,,-4.96740,-4.96740,-4.96740,-4.87730,-4.96700,9.71300,9.71300,-0.51000,-0.51000,12.89400,0.05090,0.06310,-24.19910,-24.19910,-21.19470,-22.96620,2.11340,-0.46140,-0.46230
2015-12-31,3.11250,1.22650,-4.33900,-0.01690,-4.35590,,-4.35590,-4.35590,-4.35590,-4.32310,-4.33900,8.63400,8.63400,-0.46000,-0.46000,13.27960,0.04640,0.05180,-17.50860,-17.50860,-15.44370,-16.69570,2.56130,-0.4292,-0.4303
2015-09-30,2.07640,1.26120,-3.33760,-0.02810,-3.36570,,-3.36570,-3.36570,-3.36570,-3.32160,-3.33760,9.71300,9.71300,-0.35000,-0.35000,22.72700,0.04270,0.04460,-11.72900,-11.72900,-10.73570,-11.22780,2.95430,-0.239,-0.2441
2015-06-30,1.24910,0.95490,-2.20400,-0.02820,-2.23220,,-2.23220,-2.23220,-2.23220,-2.19190,-2.20400,8.39800,8.39800,-0.27000,-0.27000,24.32240,0.02960,0.04030,-7.08070,-7.08070,-6.58900,-6.87120,3.24560,-0.1338,-0.1374
2015-03-31,1.13640,0.97210,-2.10850,-0.02800,-2.13660,,-2.13660,-2.13660,-2.13660,-2.09790,-2.10850,6.66800,6.66800,-0.32000,-0.32000,15.34320,0.07170,0.09130,-15.45240,-15.45250,-13.41100,-14.34400,2.00680,-0.27650,-0.27670
2014-12-31,1.40370,1.00740,-2.41100,-0.03360,-2.44470,,-2.44470,-2.44470,-2.22120,-2.39810,-2.41100,3.81800,3.85100,-0.68000,2.87000,6.59850,0.15760,0.19940,-38.90290,-38.90290,-27.82120,-32.77250,1.12920,-0.6707,-0.6732
2014-09-30,1.19570,0.77250,-1.96810,-0.04110,-2.00920,,-2.00920,-2.00920,-2.00920,-1.94990,-1.96810,5.56500,5.56500,-0.36000,-0.36000,12.22590,0.13060,0.15020,-24.31410,-24.31410,-19.41170,-21.13980,1.48490,-0.0499,-0.051
2014-06-30,0.66390,0.98260,-1.64650,0.51130,-1.13510,,-1.13510,-1.13510,-5.33020,-1.61370,-1.64650,3.73800,3.76900,-1.43000,-1.56000,10.05110,0.07670,0.12460,-11.56540,-11.56540,-9.61550,-10.67790,1.76370,1.9038,1.9038
2014-03-31,0.44430,0.80060,-1.24490,1.64670,0.40180,,0.40180,0.40180,-0.01320,-1.15690,-1.24490,0.32700,0.43900,-0.04000,-4.04000,3.11690,-5.92390,-1.20090,-1.01340,-35.34960,13.89950,-244.75510,-3.47580,-2.42340,-2.42340
2013-12-31,0.41000,0.83000,-1.24000,10.51000,9.29000,0.00000,9.29000,9.29000,9.29000,-1.14200,-1.24000,0.31800,0.85600,19.23000,10.70000,5.40610,-1.45680,-0.66930,-23.09720,-487.91290,248.18120,-1198.68900,-5.82270,-0.858,-0.858
2013-09-30,0.66600,0.50040,-1.16650,10.47540,9.30900,,9.30900,9.30900,0.87750,-1.15910,-1.16650,0.31700,0.98000,2.76000,-9.81000,,,,,,,,,0.7471,0.7471
2013-06-30,0.32510,0.66060,-0.98570,-0.58310,-1.56880,,-1.56880,-1.56880,-1.71890,-0.97840,-0.98570,0.31400,0.31400,-5.47000,-5.47000,,,,,,,,,-0.926,-0.926
2013-03-31,0.15020,0.14130,-0.29150,-3.68340,-3.97490,,-3.97490,-3.97490,-4.09810,-0.28420,-0.29150,0.31400,0.31400,-13.03000,-13.03000,,,,,,,,,-0.94910,-0.94910
