Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,,1.16300,1.45200,,,-2.61500,0.14000,-2.47500,-2.47500,-2.47500,-2.47500,-2.48100,-2.61500,0.18620,0.18620,-13.29000,-13.29000,5.82260,0.80120,4.03140,,,,,,,,,-48.61520,-48.61520,-8.22780,-9.66230,27.33280,-5.93450,-8.73250
2021-12-31,,,,-4.39700,-18.32360,,,22.73260,13.41700,36.14960,36.14960,36.14960,36.14960,22.73260,22.73260,0.14110,0.14110,259.45600,259.45600,7.30070,0.96510,27.66190,,,,,,,,,3681.24400,3681.23100,112.84070,128.43610,5.31390,-52.6293,-53.6145
2021-09-30,,,,0.62700,1.92110,,,-2.54810,-0.25430,-2.80250,-2.80250,-2.80250,-2.80250,-2.54810,-2.54810,0.14330,0.14330,-24.78400,-24.78400,0.51370,,15.41050,,,,,,,,,-216.23890,-216.23860,-11.16830,-216.23850,9.04270,25.2056,25.4778
2021-06-30,,,,6.19400,22.82650,,,-29.02050,-10.07670,-39.09720,-39.09720,-39.09720,-39.09720,-28.83050,-29.02050,0.14330,0.14330,-272.83200,-272.83200,0.61290,,5.64210,,,,,,,,,-1119.30000,-1119.30100,-144.75610,-1119.30100,24.37180,-16.4647,-16.6842
2021-03-31,,,,0.82500,1.20100,,,-2.02600,-0.43000,-2.45600,-2.45600,-2.45600,-2.45600,-1.84500,-2.02600,0.13270,0.13270,-20.00000,-20.00000,0.73540,,2.99680,,,,,,,,,-39.35900,-39.35900,-8.64450,-39.35900,43.53890,-8.74090,-8.79360
2020-12-31,,,,3.52640,1.58110,1.36190,,-3.74560,-0.70110,-4.44660,-4.44660,-4.44660,-4.44660,-3.51960,-3.74560,0.11080,0.11080,-30.64000,-7.20000,0.16550,,-4.13940,,,,,,,,,97.94360,97.94370,-25.12090,97.94360,-39.36820,-81.345,-85.415
2020-09-30,,,,3.68560,2.13980,22.11710,,16.29170,-0.08440,16.20730,16.20730,16.20730,16.20730,16.47670,16.29170,0.11530,0.13460,140.64000,117.20000,2.48330,1.03210,-32.18130,,,,,,,,,-3029.42300,-3029.40200,74.44100,97.15440,-4.63770,1.0631,-4.8976
2020-06-30,,,,3.44700,1.19410,,,-4.64110,-7.46960,-12.11070,-12.11070,-12.11070,-12.11070,-4.64110,-4.64110,0.10840,0.10840,-112.00000,-112.00000,6.48120,2.02990,-1.97090,,,,,,,,,67.78980,67.78980,-48.97150,-69.81810,-155.06470,-123.3183,-130.0452
2020-03-31,,,,5.34800,0.27500,,,-5.62300,4.58700,-1.03600,-1.03600,-1.03600,-1.03600,-5.62300,-5.62300,0.10220,0.10220,-10.00000,-10.00000,,,,,,,,,,,,,,,,,0.00000,
2019-09-30,,,,4.58340,0.79260,,,-5.37600,-0.12270,-5.49880,-5.49880,-5.49880,-5.49880,-5.37600,-5.37600,0.09450,0.09450,-56.84000,-56.84000,25.14420,1.23240,-5.30300,,,,,,,,,93.70760,93.70750,-16.04450,-21.77730,-58.33580,-126.7028,-132.8351
2019-03-31,,,,1.57800,0.39500,,,-1.97300,2.12800,0.15600,0.15600,0.15600,0.15600,-1.90100,-1.97300,0.06540,0.06540,4.00000,4.00000,3.45250,1.52560,-2.90240,,,,,,,,,-1.85210,-1.85210,0.57020,0.97350,-128.89060,-55.72640,-69.17600
2018-12-31,,,,-4.64430,-0.32090,,,4.96520,-5.78440,-0.81820,-0.81820,-0.81820,-0.81820,4.96920,4.96520,0.06540,0.06540,-10.44000,-10.44000,3.52540,1.49430,-3.02310,,,,,,,,,9.82470,9.82470,-2.89750,-4.85640,-127.41740,-18.996,-32.5411
2018-09-30,,,,12.48800,1.04900,,,-13.53700,1.97400,-11.56400,-11.56400,-11.56400,-11.56400,-13.53700,-13.53700,0.06540,0.06540,-160.00000,-160.00000,20.55820,0.74660,2.94650,,,,,,,,,-288.95560,-288.95550,-51.93340,-73.21770,61.19270,-214.4954,-297.263
2018-06-30,,,,8.00130,0.39590,,,-8.39720,1.41340,-6.98380,-6.98380,-6.98380,-6.98380,-8.39720,-8.39720,0.06540,0.06540,-109.56000,-109.56000,19.55980,0.55350,1.23970,,,,,,,,,-152.58460,-152.58460,-41.87930,-68.12800,69.98470,39.385,70.6298
2018-03-31,,,,3.34200,0.25100,,,-3.59300,-0.44800,-4.04100,-4.04100,-4.04100,-4.04100,-3.55100,-3.59300,0.06540,0.06540,-80.00000,-80.00000,6.31040,,,,,,,,,,,-33.70590,-33.70590,-19.70350,-33.70590,183.31800,-39.38500,-70.62980
2017-09-30,,,,0.33010,0.57250,,,-0.90270,1.26910,0.36640,0.36640,0.36640,0.36640,-0.90270,-0.90270,0.04780,0.05260,11.25000,11.25000,26.06740,,,,,,,,,,,1.88360,1.88360,1.54490,1.88360,297.61320,-33.8348,-35.1225
2017-03-31,,,,0.51600,0.30100,,,-0.81700,-2.44100,-3.25800,-3.25800,-3.25800,-3.25800,-0.77600,-0.81700,0.04060,0.04060,-80.00000,-80.00000,31.14490,,,,,,,,,,,-40.26200,-40.26200,-28.44920,-40.26200,199.21080,-16.05110,-16.07570
2016-12-31,,,,0.45430,0.32510,,,-0.77940,0.16700,-0.61250,-0.61250,-0.61250,-0.61250,-0.74140,-0.77940,0.03380,0.03380,-25.96000,-25.96000,19.04200,,,,,,,,,,,-9.19330,-9.19330,-7.82190,-9.19330,197.27570,-16.7604,-16.7901
2016-09-30,,,,0.63670,0.27590,,,-0.91260,0.29300,-0.61960,-0.61960,-0.61960,-0.61960,-0.86960,-0.91260,0.03380,0.03380,-21.04000,-21.04000,30.05180,,,,,,,,,,,-8.37220,-8.37220,-7.19660,-8.37220,219.15900,-6.0113,-6.0112
2016-06-30,,,,0.38790,0.26200,,,-0.65000,-0.03590,-0.68590,-0.68590,-0.68590,-0.68590,-0.61000,-0.65000,0.03380,0.03380,-21.00000,-21.00000,27.55330,,,,,,,,,,,-8.81530,-8.81520,-7.31250,-8.81410,230.44120,-26.2955,-26.2955
2016-03-31,,,,0.54800,0.20500,,,-0.75300,0.28200,-0.47100,-0.47100,-0.47100,-0.47100,-0.71200,-0.75300,0.03380,0.03380,-12.00000,-12.00000,21.72180,,,,,,,,,,,-5.51330,-5.51330,-4.62490,-5.51330,252.97600,-25.28870,-25.40720
2015-12-31,,,,0.72000,0.31000,,,-1.03000,-2.49570,-3.50000,-3.50000,-0.84700,-0.84700,-1.03000,-1.03000,0.03380,0.03380,-25.00000,-25.00000,22.00000,,,,,,,,,,,-9.86030,-9.86030,-8.00570,-9.86030,,-77.8107,-78.0769
2015-09-30,,,,0.32000,0.25000,,,-0.57000,0.53870,-0.03000,-0.03000,-0.03500,-0.03500,-0.57000,-0.57000,0.03380,0.03380,-1.00000,-1.00000,30.32350,,,,,,,,,,,-0.37670,-0.37630,-0.30700,-0.37630,,1.3036,1.3119
2015-06-30,,,,0.69000,0.15000,,,-0.84000,2.24000,1.38000,1.38000,-1.38000,-1.38000,-0.80000,-0.84000,0.95890,0.95890,-1.00000,-1.00000,28.42110,,,,,,,,,,,-14.49580,-14.46540,-11.45230,-14.48060,,-0.4012,-0.4095
2015-03-31,,,,0.29000,0.16000,,,-0.45000,-0.00900,-0.46000,-0.46000,-0.46800,-0.46800,-0.41000,-0.45000,0.54300,0.54300,-1.00000,-1.00000,6.36590,,,,,,,,,,,-12.66920,-12.68290,-11.38690,-12.71740,,-0.90240,-0.90240
