Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,0.12500,0.12500,2.98620,2.62960,-5.49090,-0.11390,-5.60480,-4.22130,-4.22130,-4.22130,-5.28500,-5.49090,5.42700,5.42700,1.37000,1.37000,7.67330,0.09500,0.10490,100.00000,-4392.69500,-4392.69600,-4483.80300,-3377.04600,0.00170,,,-7.56560,-7.56560,-5.70090,-6.84720,9.66830,-1.0598,-1.0676
2021-09-30,0.12500,0.12500,2.46810,2.71850,-5.06160,-0.34900,-5.41050,-5.41050,-5.41050,-5.41050,-4.85700,-5.06160,5.77050,5.77050,-0.94000,-0.94000,8.76670,0.08920,0.09790,100.00000,-4049.26100,-4049.26100,-4328.43500,-4328.43500,0.00160,,,-9.11770,-9.43180,-6.80840,-8.30480,10.27830,-0.6467,-0.6567
2021-06-30,0.12500,0.12500,2.59340,2.60300,-5.07140,-0.37700,-5.44840,-5.44840,-5.44840,-5.44840,-4.76960,-5.07140,5.72830,5.72830,-0.95000,-0.95000,11.20930,0.08250,0.09000,100.00000,-4057.12100,-4057.12100,-4358.71700,-4358.71800,0.00150,,,-8.50600,-8.77680,-6.56350,-7.80390,11.09460,1.4705,1.5045
2021-03-31,0.12500,0.12500,2.57160,2.93680,-5.38330,-0.30570,-5.68900,-5.68900,-5.68900,-5.68900,-5.15540,-5.38330,1.72030,1.72030,-3.31000,-3.31000,8.40740,0.05590,0.09260,100.00000,-4306.67500,-4306.67500,-4551.20200,-4551.20200,0.00170,,,-10.35120,-10.74880,-7.78880,-9.77290,10.98370,-2.75350,-2.82710
2020-12-31,0.12500,0.12500,2.81020,2.10860,-4.79390,-0.06410,-4.85800,-3.01220,-3.01220,-3.01220,-4.61670,-4.79390,2.13080,2.13080,-0.78460,-0.78460,2.78740,0.17450,0.27140,100.00000,-3835.08900,-3835.08900,-3886.38000,-2409.72100,0.00330,,,-16.18470,-18.23190,-8.02660,-13.36030,6.86000,-2.1057,-2.1086
2020-09-30,0.12500,0.12500,2.49170,1.79290,-4.15960,-3.91200,-8.07160,-8.07160,-8.07160,-8.07160,-3.71950,-4.15960,2.27530,2.27530,-3.59820,-3.59820,3.66860,0.19870,0.27030,100.00000,-3327.68000,-3327.68000,-6457.27700,-6457.27700,0.00340,,,-43.25890,-48.88260,-21.65430,-34.66320,7.73620,-1.2498,-1.25
2020-06-30,0.12500,0.12500,2.99090,1.90110,-4.76700,-0.57590,-5.34290,-5.34290,-5.34290,-5.34290,-4.47960,-4.76700,1.99350,1.99350,-2.69870,-2.69870,2.91080,0.18820,0.41290,100.00000,-3813.59700,-3813.59700,-4274.34800,-4274.34800,0.00270,,,-22.07080,-24.28080,-11.43540,-17.91810,10.92240,-1.084,-1.0851
2020-03-31,0.12500,0.12500,3.05200,1.83890,-4.76600,-0.29090,-5.05690,-5.05690,-5.05690,-5.05690,-4.48160,-4.76600,1.72110,1.72110,-2.99850,-2.99850,2.54050,0.31990,0.61080,100.00000,-3812.76400,-3812.76400,-4045.50200,-4045.50200,0.00320,0.06870,1309.91300,-31.19890,-36.25450,-12.98750,-21.21860,8.30590,-2.89060,-2.89540
2019-12-31,0.12500,0.12500,3.06530,1.80730,-4.74770,-0.17160,-4.91920,-3.10280,-3.10280,-3.10280,-4.46580,-4.74770,1.45630,1.45630,-1.64920,-1.64920,2.05650,0.35360,0.67340,100.00000,-3798.13200,-3798.13200,-3935.38700,-2482.20800,0.00330,,,-21.31160,-25.34530,-8.10580,-13.77630,9.38580,-3.7779,-3.7849
2019-09-30,0.12500,0.12500,3.67420,1.83830,-5.38750,-0.08930,-5.47680,-5.47680,-5.47680,-5.47680,-5.11490,-5.38750,1.44490,1.44490,-3.74810,-3.74810,2.58200,0.37120,0.62780,100.00000,-4310.02100,-4310.02100,-4381.44600,-4381.44600,0.00310,,,-35.42670,-41.85360,-13.50170,-22.27590,10.53440,-2.7401,-2.7818
2019-06-30,0.12500,0.12500,3.55810,2.13670,-5.56980,-0.33480,-5.90450,-5.90450,-5.90450,-5.90450,-5.30230,-5.56980,1.37440,1.37440,-4.34780,-4.34780,3.46730,0.33790,0.51020,100.00000,-4455.80600,-4455.80600,-4723.61200,-4723.61200,0.00290,,,-31.35420,-36.00100,-13.54650,-20.76100,13.44320,-3.0494,-3.1266
2019-03-31,0.12500,0.12500,2.76770,2.21790,-4.86050,2.49310,-2.36750,-2.36750,-2.36750,-2.36750,-4.57430,-4.86050,1.27430,1.27430,-1.79910,-1.79910,4.21850,0.30780,0.44470,100.00000,-3888.41800,-3888.41800,-1893.96200,-1893.96200,0.00280,,,-11.06460,-12.52020,-5.21510,-7.65890,16.31520,-4.34420,-4.45810
2018-12-31,0.12500,0.12500,2.34360,2.53180,-4.75040,-0.18820,-4.93850,5.48060,5.48060,5.48060,-4.55760,-4.75040,1.17280,1.17280,4.34780,4.34780,4.60670,0.31100,0.45140,100.00000,-3800.29400,-3800.29400,-3950.83000,4384.46200,0.00270,,,26.27180,29.92130,11.69680,18.10080,16.60790,5.0526,5.0034
2018-09-30,0.12500,0.12500,2.18730,1.95990,-4.02220,-0.63420,-4.65640,-4.65640,-4.65640,-4.65640,-3.83760,-4.02220,1.18730,1.18730,-3.89810,-3.89810,3.83680,0.38120,0.61590,100.00000,-3217.77600,-3217.77600,-3725.10900,-3725.10900,0.00310,,,-30.77360,-37.62880,-11.38150,-19.04400,12.66550,-3.5685,-3.5717
2018-06-30,0.12500,0.12500,4.59350,3.54280,-8.01140,-0.21920,-8.23060,-8.23060,-8.23060,-8.23060,-7.91990,-8.01140,1.18350,1.18350,-6.89660,-6.89660,4.22450,0.32510,0.48160,100.00000,-6409.08200,-6409.08200,-6584.44400,-6584.44400,0.00250,,,-42.98450,-50.12850,-16.62410,-29.01160,16.17670,-3.5415,-3.582
2018-03-31,0.12500,0.12500,2.74110,1.66500,-4.28110,-0.19590,-4.47700,-4.47700,-4.47700,-4.47700,-4.19390,-4.28110,1.17950,1.17950,-3.74810,-3.74810,3.70140,,,100.00000,-3424.88300,-3424.88300,-3581.59600,-3581.59600,0.00280,,,-18.96200,-21.43470,-10.17540,-18.96200,19.95370,-3.94680,-3.97190
2017-12-31,0.12500,0.12500,3.20800,1.59820,-4.68120,0.00040,-4.68080,-4.68080,-4.68080,-4.68080,-4.63980,-4.68120,0.50870,0.50870,27.88610,27.88610,3.92140,,,100.00000,-3744.95700,-3744.95700,-3744.67200,-3744.67400,0.00260,2.29610,39.19680,-17.52830,-19.55830,-9.85140,-17.52830,23.17340,-9.5721,-9.6087
2017-09-30,0.12500,0.12500,3.34880,1.17430,-4.39810,-1.27320,-5.67130,-5.67130,-5.67130,-5.67130,-4.22760,-4.39810,0.53730,0.53730,-10.49480,-10.49480,0.46260,,,100.00000,-3518.47800,-3518.47800,-4537.06300,-4537.06300,0.00480,,,-107.26800,-231.50580,-21.81200,-107.26820,9.48730,-6.5719,-6.5634
2017-06-30,0.12500,0.12500,3.04660,1.64910,-4.57070,-0.31910,-4.88990,-4.88990,-4.88990,-5.23560,-4.38250,-4.57070,0.44220,0.44220,-11.84410,-11.84410,0.53750,,,100.00000,-3656.59300,-3656.59300,-3911.89500,-4188.44300,0.00420,,,-73.54690,-130.23960,-16.48850,-73.54680,16.85490,11.5133,11.6551
2017-03-31,0.12500,0.12500,3.47530,1.46810,-4.81840,-0.34170,-5.16010,-5.16010,-5.16010,-5.16010,-4.63020,-4.81840,0.11150,0.11150,-46.32680,-46.32680,0.52150,,0.24100,100.00000,-3854.71900,-3854.71900,-4128.10900,-4128.10900,0.00410,,,-84.50770,-163.54720,-16.75430,-84.50800,23.11600,-28.08290,-28.27250
2016-12-31,0.12500,0.12500,3.62040,1.63850,-5.13380,-0.26270,-5.39660,-5.39660,-5.39660,-5.39660,-4.43320,-5.13380,0.12370,0.12370,-40.15980,-40.15980,0.53570,,0.38070,100.00000,-4107.07600,-4107.07600,-4317.27100,-4317.27100,0.00410,,,-80.23680,-144.80480,-17.49320,-80.23680,45.21840,-45.4433,-45.5807
2016-09-30,0.12500,0.12500,4.22510,1.49650,-5.59660,-0.81310,-6.40970,-6.40970,-6.40970,-6.40970,-5.42150,-5.59660,0.13290,0.13290,-48.27590,-48.27590,0.92480,,0.33990,100.00000,-4477.28200,-4477.28200,-5127.75000,-5127.75000,0.00330,,,-60.62810,-74.64160,-17.11030,-60.62810,85.18200,-24.9209,-24.9168
2016-06-30,0.12500,0.12500,3.33640,1.52930,-4.74070,0.20970,-4.53100,-4.53100,-4.53100,-4.53100,-4.55840,-4.74070,0.11490,0.11490,-39.43030,-39.43030,1.43840,,0.27730,100.00000,-3792.54200,-3792.54200,-3624.78600,-3624.78600,0.00290,,,-27.44040,-31.19370,-10.41250,-27.44040,134.48620,-35.6689,-35.8445
2016-03-31,0.12500,0.12500,3.44120,1.86250,-5.17870,-0.53780,-5.71650,-5.71650,-5.71650,-5.71650,-4.97160,-5.17870,0.11140,0.11140,-50.39500,-50.39500,1.53530,0.07930,0.36060,100.00000,-4142.95700,-4142.95700,-4573.17300,-4573.17300,0.00290,,,-37.34050,-42.91510,-13.19310,-34.37770,137.22830,-42.59300,-42.78950
2015-12-31,0.12500,0.12500,3.70240,1.36950,-4.94690,-0.56700,-5.51390,-5.51390,-5.51390,-5.51390,-4.75440,-4.94690,0.10390,0.10390,-46.19540,-46.19540,2.17520,0.10340,0.31510,100.00000,-3957.51100,-3957.51100,-4411.08400,-4411.08700,0.00250,,,-27.04770,-32.78480,-11.24630,-24.25200,183.56540,-46.0995,-46.1653
2015-09-30,0.12500,0.12500,2.88350,1.48370,-4.24210,-0.02530,-4.26740,-4.26740,-4.26740,-4.26740,-4.02840,-4.24210,0.10960,0.10960,-39.89600,-39.89600,2.93930,0.11760,0.29190,100.00000,-3393.69100,-3393.69100,-3413.93000,-3413.93000,0.00230,,,-17.01310,-18.47400,-7.95280,-15.01190,228.71900,-38.1608,-38.5977
2015-06-30,0.12500,0.12500,3.56770,1.80180,-5.24450,-0.43020,-5.67470,-5.67470,-5.67470,-5.67470,-5.01680,-5.24450,0.09990,0.09990,-56.69430,-56.69430,3.20940,0.12840,0.28010,100.00000,-4195.63400,-4195.63400,-4539.79600,-4539.79600,0.00210,,,-19.49730,-20.92470,-9.39300,-16.99450,266.72690,-53.9051,-54.0014
2015-03-31,0.12500,0.12500,4.50640,2.03180,-6.41320,-0.59180,-7.00510,-7.00510,-7.00510,-7.00510,-6.17600,-6.41320,0.09520,0.09520,-73.49270,-73.49270,2.98010,0.16270,0.33490,100.00000,-5130.59900,-5130.59900,-5604.05400,-5604.05400,0.00210,3.31550,27.14540,-26.23240,-28.34160,-11.71730,-21.96510,280.41930,-62.35640,-62.80990
2014-12-31,0.12500,0.12500,4.28110,2.07730,-6.43140,-0.02440,-6.45580,-6.45580,-6.45580,-6.45580,-6.19030,-6.43140,0.08800,0.08800,-56.69430,-56.69430,3.71690,0.15570,0.29570,100.00000,-5145.14700,-5145.14700,-5164.64400,-5164.64300,0.00190,,,-19.66710,-20.92700,-9.67970,-16.60510,344.90760,-64.8991,-67.7727
2014-09-30,0.12500,0.12500,4.62960,2.04420,-6.66880,-0.27360,-6.94230,-6.94230,-6.94230,-6.94230,-6.44600,-6.66880,0.08350,0.08350,-83.99160,-83.99160,4.72800,0.15040,0.24640,100.00000,-5335.03000,-5335.03000,-5553.87700,-5553.87700,0.00170,,,-17.83890,-18.80080,-9.43610,-15.15640,409.07800,-69.9284,-73.2622
2014-06-30,0.12500,0.12500,3.16550,2.30520,-6.41290,-0.26050,-6.67340,-6.67340,-6.67340,-6.67340,-6.23900,-6.41290,0.08350,0.08350,-79.79200,-79.79200,6.50810,0.14780,0.21260,100.00000,-5130.35800,-5130.35800,-5338.74400,-5338.74400,0.00160,,,-14.71240,-15.37530,-8.38600,-12.53760,477.22690,-46.0386,-47.4731
2014-03-31,0.12500,0.12500,2.89320,2.43390,-5.20200,-0.22070,-5.42270,-5.42270,-5.42270,-5.42270,-5.02500,-5.20200,0.07800,0.07800,-69.29310,-69.29310,10.06710,0.10110,0.12330,100.00000,-4161.62000,-4161.62000,-4338.15400,-4338.15400,0.00230,,,-13.36980,-13.37600,-9.91180,-12.01840,494.66120,-61.86270,-61.86270
2013-12-31,0.12500,0.12500,1.86920,1.51830,-3.26250,-0.68720,-3.94970,-3.94970,-3.94970,-3.94970,-2.90880,-3.26250,0.06450,0.06450,-27.29730,-27.29730,9.36890,0.13690,0.15900,100.00000,-2610.01400,-2610.01400,-3159.79800,-3159.79800,0.00270,,,-12.52940,-12.52940,-8.64830,-10.81420,486.53770,-54.1714,-54.1754
2013-09-30,0.12500,0.12500,2.26920,1.38950,-3.53380,-0.53780,-4.07150,-4.07150,-4.07150,-4.07150,-3.35810,-3.53380,0.06480,0.06480,-62.99370,-62.99370,7.57230,0.07450,0.14730,100.00000,-2827.01400,-2827.01400,-3257.21700,-3257.21700,0.00260,,,-13.97160,-13.98240,-8.58400,-12.93020,449.76840,-41.1548,-41.1558
2013-06-30,0.12500,0.12500,2.02260,1.95070,-3.84830,4.26920,0.42090,0.42090,0.42090,0.42090,-3.77140,-3.84830,0.05760,0.06490,6.29940,6.29940,8.68100,0.07950,0.14410,100.00000,-3078.63700,-3078.63700,336.70730,336.70720,0.00250,,,1.27580,1.27670,0.82500,1.17440,509.72430,-91.7226,-92.6091
2013-03-31,0.12500,0.12500,3.20320,1.68870,-4.76690,4.11590,-0.65100,-0.65100,-0.65100,-5.25240,-4.69000,-4.76690,0.04550,0.04550,-115.48850,-115.48850,6.05780,0.08950,0.15660,100.00000,-3813.52500,-3813.52500,-520.77910,-4201.90700,0.00260,,,-2.01530,-2.01700,-1.35740,-1.83510,600.46090,39.34120,39.34120
2012-12-31,,,3.42560,1.78650,-5.21220,-3.04760,-8.25980,-8.25980,-8.25980,-8.25980,-5.08500,-5.21220,0.03680,0.03680,-204.69470,-204.69470,4.72490,0.23430,0.42400,,,,,,,,,-69.05090,-69.05080,-32.57140,-52.86920,302.98430,-147.3912,-153.347
2012-09-30,,,3.53930,1.42030,-4.95960,-1.05840,-6.01800,-6.01800,-6.01800,-6.01800,-4.90560,-4.95960,0.03560,0.03560,-167.98320,-167.98320,3.59770,0.24120,0.39050,,,,,,,,,-46.20700,-46.31370,-23.68440,-35.06140,353.75000,-143.8029,-143.9523
2012-06-30,,,4.11220,1.59530,-5.70750,-0.39690,-6.10440,-6.10440,-6.10440,-6.10440,-5.65360,-5.70750,0.03520,0.03520,-170.10000,-170.10000,3.72710,0.24010,0.34980,,,,,,,,,-41.87870,-41.97050,-23.00400,-31.82400,414.54910,-147.2046,-152.7037
2012-03-31,,,4.69300,1.57050,-6.26350,0.07720,-6.18620,-6.18620,-6.18620,-6.18620,-6.20950,-6.26350,0.03510,0.03510,-179.55000,-179.55000,4.02790,0.00280,0.00670,,,,,,,,,-30.38190,-30.43230,-22.88070,-30.29690,579.26740,-163.05220,-168.10790
2011-12-31,,,5.13690,1.24880,-6.38570,0.26430,-6.12140,-6.12140,-6.12140,-6.12140,-6.33860,-6.38570,0.02210,0.02210,-152.14510,-152.14510,5.12130,0.00270,0.00690,,,,,,,,,-23.36990,-23.40180,-18.74890,-23.30620,745.88460,-339.6906,-335.3685
2011-09-30,,,5.41430,1.40880,-6.82310,0.43020,-6.39300,-6.39300,-6.39300,-6.39300,-6.86180,-6.82310,0.02660,0.02660,-236.25000,-236.25000,4.78940,,0.00490,,,,,,,,,-35.01790,-35.09000,-27.57360,-35.01790,646.89200,-29.5977,-31.3598
2011-06-30,,,4.96400,1.28200,-6.24600,-0.69800,-6.94400,-6.94400,-6.94400,-6.94400,-6.12080,-6.24600,0.01730,0.01730,-396.90010,-396.90010,1.20870,,0.24550,,,,,,,,,-1418.86500,-1542.98900,-100.80080,-1418.85000,23.47090,-350.9816,-361.5453
2011-03-31,2.00000,2.00000,4.34860,1.21530,-3.56390,-0.20040,-3.76430,-3.76430,-3.76430,-3.76430,-3.52070,-3.56390,0.01420,0.01420,-264.60010,-264.60010,0.54560,-0.00460,-0.02990,100.00000,-178.19600,-178.19600,-188.21420,-188.21410,0.41590,,,74.68150,74.07540,-78.28720,75.02290,-343.31990,-307.14710,-307.17840
2010-12-31,,,4.04860,1.37840,-5.42700,0.10120,-5.32570,-5.32570,-5.32570,-5.32570,-5.38370,-5.42700,0.01310,0.01310,-396.90010,-396.90010,0.29820,-0.01250,-0.03930,,,,,,,,,116.39610,115.30930,-210.89940,117.84890,-324.34710,-209.3777,-209.5487
2010-09-30,,,3.95120,1.22010,-5.17140,0.45420,-4.71710,-4.71710,-4.71710,-4.71710,-5.12810,-5.17140,0.01310,0.01310,-359.10010,-359.10010,0.75580,-0.11780,-0.24720,,,,,,,,,559.85270,531.46810,-112.22310,625.80690,-62.45900,-285.2096,-1380.7907
2010-06-30,,,3.43930,1.02540,-4.46470,1.83420,-2.63050,-2.63050,-2.63050,-2.63050,-4.42140,-4.46470,0.01290,0.01290,-207.90000,-207.90000,1.59350,0.05360,0.11110,,,,,,,,,-123.97510,-126.77560,-40.09990,-117.33070,163.45600,-291.1418,804.1573
2010-03-31,,,3.27530,1.29910,-4.57440,-1.57060,-6.14500,-6.14500,-6.14500,-6.14500,-4.53120,-4.57440,0.01290,0.01290,-472.50010,-472.50010,2.53940,0.03300,0.05960,,,,,,,,,-139.46770,-141.02800,-55.53180,-134.86120,340.78710,-235.05390,-235.11590
2009-12-31,,,3.00540,0.81230,-3.81770,0.74100,-3.07670,-2.27040,-2.27040,-2.27040,-3.77220,-3.81770,0.01130,0.01130,-151.20000,-151.20000,3.76460,0.01760,0.02870,,,,,,,,,-22.62310,-22.73780,-15.33510,-22.22480,781.52680,-330.43,-338.0181
2009-09-30,,,3.50310,1.22370,-4.72680,0.00950,-4.71730,-4.71730,-4.71730,-4.71730,-4.70290,-4.72680,0.01070,0.01070,-444.15010,-444.15010,4.05130,,,,,,,,,,,-39.18560,-39.35720,-26.58600,-39.18560,1051.78800,-466.6981,-466.7324
2009-06-30,,,4.22970,0.60240,-4.83210,0.24070,-4.59140,-4.59140,-4.59140,-4.59140,-5.33490,-4.83210,0.01080,0.01080,-425.25010,-425.25010,3.29970,,,,,,,,,,,-39.45420,-40.01350,-28.28400,-39.45420,1089.27200,999.248,995.3768
2009-03-31,,,2.94270,0.68820,-3.63090,0.01420,-3.61680,-3.61680,-3.61680,-3.61680,-4.13370,-3.63090,0.01080,0.01080,-330.75010,-330.75010,5.08180,,0.00360,,,,,,,,,-22.04150,-22.11730,-17.85300,-22.04150,1428.37600,-284.63170,-285.21980
