Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,33.68400,,33.68400,167.17300,97.42200,,,-230.91110,-13.96800,-244.88200,-7.06200,-237.82000,-237.82000,-237.82100,-230.91110,-230.91110,51.07600,51.07600,-4.66000,-4.54000,8.44170,100.00000,-685.52080,-685.52080,-726.99730,-706.03490,0.01180,,0.88130,102.12230,-9.38430,-10.06630,-8.34380,-9.38430,49.04820,-11.8806,-11.9515
2021-09-30,7.10500,,7.10500,139.44000,80.62300,,,-212.95800,-17.91000,-230.86600,2.74900,-233.61500,-233.61500,-233.61400,-212.95800,-212.95800,51.46700,51.46700,-4.54000,-4.54000,,100.00000,-2997.29800,-2997.29800,-3249.34500,-3288.02300,,,,,,,,,,0,0
2021-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,
2021-03-31,178.56700,,178.56700,122.32800,56.25300,,,-0.01400,-29.23700,-29.24900,11.18400,-40.43300,-40.43300,-40.43300,-0.01400,-0.01400,49.94700,49.94700,-0.81000,-0.81000,,100.00000,-0.00780,-0.00780,-16.37990,-22.64300,,,,,,,,,,0.00000,
2020-03-31,25.81100,,25.81100,104.66100,27.60900,0.00000,,-106.45900,19.39400,-87.06400,1.20000,-88.26400,-88.26400,-88.26400,-106.45900,-106.45900,42.78600,42.78600,-2.06000,-2.06000,,100.00000,-412.45590,-412.45590,-337.31360,-341.96270,,,,,,,,,,0.00000,
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
2019-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
2018-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
2017-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
2016-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
