Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,2.09800,1.26100,-3.35900,,-3.35900,-3.35900,-3.35900,-3.35900,-3.31400,-3.35900,0.35800,0.35800,-9.40000,-9.40000,15.05740,-15.05270,-15.05270,-13.95050,-15.05270,62.33240,-7.05590,-7.05590
2021-12-31,2.90800,1.20900,-4.11700,0.00100,-4.11600,-4.11600,-4.11600,-4.11600,-4.07500,-4.11700,0.33630,0.33630,-11.40000,-11.40000,27.28600,-16.16840,-16.16840,-15.49230,-16.16840,71.10890,-9.2712,-9.3459
2021-09-30,0.98100,1.08800,-2.06900,,-2.06900,-2.06900,-2.06900,-2.06900,-2.02800,-2.06900,0.35190,0.35190,-5.80000,-5.80000,26.01810,-7.05040,-7.05040,-6.74380,-7.05040,81.97210,-8.0809,-8.0793
2021-06-30,0.76000,1.04900,-1.80900,0.00100,-1.80800,-1.80800,-1.80800,-1.80800,-1.76900,-1.80900,0.34800,0.34800,-5.20000,-5.20000,25.89940,-6.07650,-6.07650,-5.80850,-6.07650,85.50000,-6.6453,-6.7804
2021-03-31,1.26100,1.18700,-2.44800,0.00100,-2.44700,-2.44700,-2.44700,-2.44700,-2.41000,-2.44800,0.28610,0.28610,-8.60000,-8.60000,21.53000,-7.79970,-7.79970,-7.39300,-7.79970,90.15230,-5.49550,-5.49550
2020-12-31,1.54000,1.01100,-2.55100,0.00100,-2.55000,-2.55000,-2.55000,-2.55000,-2.51200,-2.55100,0.19240,0.19240,-11.60000,-11.60000,13.64930,-16.92100,-16.92100,-15.47800,-16.92100,66.35840,-11.6491,-11.6491
2020-09-30,2.00000,0.97000,-2.97000,0.00200,-2.96800,-2.96800,-2.96800,-2.96800,-2.93200,-2.97000,0.18460,0.18460,-16.00000,-16.00000,10.03150,-22.50870,-22.50870,-19.95560,-22.50870,71.43010,-12.7464,-12.7464
2020-06-30,1.03000,1.01300,-2.04300,0.00300,-2.04000,-2.04000,-2.04000,-2.04000,-2.00600,-2.04300,0.18460,0.18460,-11.00000,-11.00000,13.81550,-12.74120,-12.74120,-11.64380,-12.74120,86.73350,-18.8516,-18.8516
2020-03-31,2.00800,1.33600,-3.34400,0.02000,-3.32400,-3.32400,-3.32400,-3.32400,-3.30700,-3.34400,0.18460,0.18460,-18.00000,-18.00000,12.09390,-18.53670,-18.53670,-16.76590,-18.53670,97.13980,-13.73240,-13.73240
2019-12-31,1.28900,1.12400,-2.41300,0.02400,-2.38900,-2.38900,-2.38900,-2.38900,-2.37400,-2.41300,0.13290,0.13290,-14.00000,-14.00000,17.67690,-11.32980,-11.32980,-10.54280,-11.32980,114.22540,-20.3451,-20.3451
2019-09-30,1.37500,0.89600,-2.27100,0.02900,-2.24200,-2.24200,-2.24200,-2.24200,-2.23500,-2.27100,0.14360,0.14360,-15.60000,-15.60000,13.85230,-13.99150,-13.99150,-12.74230,-13.99150,111.12340,-12.7249,-12.7249
2019-06-30,1.52300,0.96600,-2.48900,0.03300,-2.45600,-2.45600,-2.45600,-2.45600,-2.42800,-2.48900,0.14140,0.14140,-17.40000,-17.40000,18.01070,-13.71070,-13.71070,-12.71290,-13.71070,126.54890,-6.2421,-6.2421
2019-03-31,0.39800,1.12200,-1.52000,0.00800,-1.51200,-1.51200,-1.51200,-1.51200,-1.42600,-1.52000,0.08500,0.08500,-17.80000,-17.80000,18.68040,-7.50630,-7.50630,-7.09230,-7.50630,143.16280,-23.62350,-23.62350
2018-12-31,0.50200,0.80000,-1.91000,0.00100,-1.90900,-1.90900,-1.90900,-1.90900,-1.80300,-1.91000,0.02990,0.02990,-53.20000,-53.20000,1.61190,-156.73250,-156.73230,-75.00980,-156.73230,35.82350,-36.1888,-36.165
2018-09-30,2.34200,0.74000,-3.08200,0.00100,-3.08100,-3.08100,-3.08100,-3.08100,-2.97500,-3.08200,0.02870,0.02870,-107.60000,-107.60000,2.95090,-103.11250,-131.66670,-78.09890,-103.11250,89.79710,-50.099,-50.0928
2018-06-30,0.82700,0.85200,-1.67900,0.00200,-1.67700,-1.67700,-1.67700,-1.67700,-1.57300,-1.67900,0.02840,0.02840,-59.20000,-59.20000,4.49150,-35.40210,-41.42790,-29.20590,-35.40220,167.07520,-60.1764,-60.1764
2018-03-31,0.93200,0.98700,-1.91900,0.00300,-1.91600,-1.91600,-1.91600,-1.91600,-1.81300,-1.91900,0.02840,0.02840,-67.60000,-67.60000,6.31860,-30.53390,-34.54740,-26.59630,-30.53390,221.32090,-58.69490,-59.29450
2017-12-31,1.39100,0.81500,-2.20600,0.00200,-2.16700,-2.16700,-2.16700,-2.16700,-2.10000,-2.16900,0.02520,0.02520,-79.80000,-79.80000,9.39950,-26.86250,-29.69310,-24.46380,-26.86250,284.55030,-86.6115,-86.4536
2017-09-30,1.58300,0.89300,-2.47600,0.00200,-2.47400,-2.47400,-2.47400,-2.47400,-2.35900,-2.47600,0.02500,0.02500,-100.00000,-100.00000,7.54500,-37.77680,-43.10100,-33.81630,-37.77680,261.81070,-58.6181,-58.2974
2017-06-30,1.48000,0.84500,-2.32500,0.34000,-1.98500,-1.98500,-1.98500,-3.02300,-2.21000,-2.32500,0.02460,0.02460,-124.00000,-124.00000,13.51560,-22.41670,-24.79390,-21.04760,-22.41670,353.99820,-93.5772,-97.6737
2017-03-31,1.02600,0.97000,-1.99600,1.59900,-0.39700,-0.39700,-0.39700,-0.39700,-1.92300,-1.99600,0.02390,0.02390,-16.00000,-16.00000,11.77720,-4.90610,-5.51160,-3.92640,-4.90610,338.41810,-76.94720,-94.67850
2016-12-31,0.95400,0.72700,-1.68100,0.29700,-1.37100,-1.37100,-1.37100,-1.37100,-1.62900,-1.66800,0.02320,0.02320,-52.00000,-52.00000,10.14570,-16.63840,-18.75260,-11.24140,-16.63840,344.62560,-78.1997,-91.7389
2016-09-30,2.31300,0.68100,-2.99400,1.42400,-1.57000,-1.57000,-1.57000,-1.57000,-2.94300,-2.99400,0.02390,0.02390,-80.00000,-80.00000,14.32680,-16.74310,-18.67270,-11.67980,-16.74310,392.15850,-67.0649,-68.1104
2016-06-30,1.18700,0.75700,-1.94400,0.00200,-1.94200,-1.94200,-1.94200,-1.94200,-1.89300,-1.94400,0.02240,0.02240,-80.00000,-80.00000,7.47720,-30.69390,-36.52440,-27.19890,-30.69390,281.94240,-100.2195,-100.2195
2016-03-31,1.02000,0.84900,-1.86900,0.00200,-1.86700,-1.86700,-1.86700,-1.86700,-1.81900,-1.86900,0.02240,0.02240,-80.00000,-80.00000,8.70440,-23.20410,-26.68670,-20.86970,-23.20410,358.54410,-106.10160,-106.10160
2015-12-31,0.87100,0.59200,-1.46300,0.00500,-1.45800,-1.45800,-1.45800,-1.45800,-1.41300,-1.46300,0.02240,0.02240,-40.00000,-40.00000,10.23800,-14.85030,-16.70490,-13.55650,-14.85030,437.50760,-44.6064,-44.6064
2015-09-30,0.99200,0.52000,-1.51200,0.00400,-1.50800,-1.50800,-1.50800,-1.50800,-1.46100,-1.51200,0.02240,0.02240,-80.00000,-80.00000,21.73590,-13.47460,-14.98860,-12.91910,-13.47460,498.71040,-54.5882,-54.5882
2015-06-30,0.56400,0.56700,-1.13100,0.00500,-1.12600,-1.12600,-1.12600,-1.12600,-1.08000,-1.13100,0.02240,0.02240,-40.00000,-40.00000,17.37850,-8.93620,-9.85140,-8.47090,-8.93620,561.49600,-61.2279,-61.2279
2015-03-31,0.59300,0.78600,-1.37900,0.00400,-1.37500,-1.37500,-1.37500,-1.37500,-1.32900,-1.37900,0.02240,0.02240,-80.00000,-80.00000,20.99120,-10.08610,-11.06910,-9.64990,-10.08610,607.49550,-62.60930,-62.60930
2014-12-31,0.73660,0.86620,-1.60290,0.00590,-1.59690,-1.59690,-1.59690,-1.59690,-1.55240,-1.60290,0.02230,0.02230,-80.00000,-80.00000,25.11510,-10.70620,-11.68620,-10.31750,-10.70620,664.68390,-51.7107,-54.2574
2014-09-30,0.44080,0.71340,-1.15410,0.00570,-1.14840,-1.14840,-1.14840,-1.14840,-1.11400,-1.15410,0.02230,0.02230,-40.00000,-40.00000,52.71740,-7.17690,-7.80680,-7.05220,-7.17690,717.24430,-45.6488,-48.6127
2014-06-30,0.52030,0.75450,-1.27480,0.00600,-1.26880,-1.26880,-1.26880,-1.26880,-1.23460,-1.27480,0.02230,0.02230,-40.00000,-40.00000,48.07530,-7.44950,-8.08110,-7.30640,-7.44950,763.42910,-49.2461,-49.2461
2014-03-31,0.12940,0.38090,-0.51020,0.00530,-0.50490,-0.50490,-0.50490,-0.50490,-0.47010,-0.51020,0.02230,0.02230,-40.00000,-40.00000,41.01920,-2.77740,-3.00410,-2.71470,-2.77740,814.79670,-24.40310,-24.40310
2013-12-31,0.44680,0.34410,-0.79100,0.00140,-0.78960,-0.78960,-0.78960,-0.78960,-0.75080,-0.79100,0.01780,0.01780,-40.00000,-40.00000,12.43590,-16.50440,-23.41230,-15.54610,-16.50440,227.16270,-32.1949,-32.1949
2013-09-30,0.58360,0.81020,-1.39370,0.00050,-1.39320,-1.39320,-1.39320,-1.39320,-1.35360,-1.39370,0.01880,0.01880,-80.00000,-80.00000,24.74120,-24.98230,-33.77390,-24.22750,-24.98230,295.92870,-30.0147,-30.0147
2013-06-30,0.18810,0.24050,-0.42860,0.00140,-0.42720,-0.42720,-0.42720,-0.42720,-0.38850,-0.42860,0.01670,0.01670,-40.00000,-40.00000,8.41060,-12.28850,-21.52410,-11.40950,-12.28850,184.49410,-32.0047,-32.0047
2013-03-31,0.41610,0.23980,-0.65590,-0.00010,-0.65600,-0.65600,-0.65600,-0.65600,-0.61580,-0.65590,0.01560,0.01560,-40.00000,-40.00000,1.51040,-39.04300,-442.60150,-33.28920,-39.04310,108.01860,-35.42350,-35.42350
2012-12-31,0.17530,0.25650,-0.43180,-0.00010,-0.43190,-0.43190,-0.43190,-0.43190,-0.39160,-0.43180,0.01480,0.01480,-40.00000,-40.00000,2.34360,-21.44030,-97.63610,-18.42850,-21.44030,129.51160,-27.9711,-27.9711
2012-09-30,0.59440,0.24610,-0.84050,-0.00010,-0.84060,-0.84060,-0.84060,-0.84060,-0.79200,-0.84050,0.01470,0.01470,-40.00000,-40.00000,1.70440,-46.65890,-444.30150,-40.60530,-46.65890,122.30240,-36.497,-36.497
2012-06-30,0.53560,0.25220,-0.78780,-0.00010,-0.78780,-0.78780,-0.78780,-0.78780,-0.73930,-0.78780,0.01470,0.01470,-40.00000,-40.00000,2.07550,-40.98660,-301.41130,-36.38630,-40.98660,130.60760,-42.5343,-42.5343
2012-03-31,0.29130,0.23130,-0.52260,0.00040,-0.52220,-0.52220,-0.52220,-0.52220,-0.47450,-0.52260,0.01460,0.01460,-40.00000,-40.00000,2.65270,-21.21270,-128.13560,-19.28130,-21.21270,168.34980,-27.41910,-27.41910
2011-12-31,0.58200,0.22260,-0.80460,0.00060,-0.80410,-0.80410,-0.80410,-0.80410,-0.75040,-0.80460,0.01350,0.01350,-40.00000,-40.00000,3.64940,-27.58350,-95.99920,-24.88470,-27.58350,199.91250,-33.6919,-33.6919
2011-09-30,0.17710,0.32740,-0.50450,0.00070,-0.50380,-0.50380,-0.50380,-0.50380,-0.45150,-0.50450,0.01400,0.01400,-40.00000,-40.00000,5.05040,-15.74710,-60.67810,-14.79890,-15.74710,227.93710,-22.6412,-22.6412
2011-06-30,0.13920,0.32460,-0.46380,0.00100,-0.46270,-0.46270,-0.46270,-0.46270,-0.41110,-0.46380,0.01290,0.01290,-40.00000,-40.00000,5.73930,-13.43940,-44.23630,-12.62980,-13.43940,245.30510,-18.9734,-18.9734
2011-03-31,0.24250,0.35020,-0.59270,0.00000,-0.59270,-0.59270,-0.59270,-0.59270,-0.54100,-0.59270,0.01240,0.01240,-40.00000,-40.00000,4.34660,-19.28440,-94.25340,-18.17330,-19.28440,248.87000,-10.11890,-10.11890
2010-12-31,0.61230,0.29440,-0.90680,0.24440,-0.66240,-0.66240,-0.66240,-0.66240,-0.85550,-0.90680,0.01200,0.01200,-40.00000,-40.00000,2.61160,-23.14700,-166.56850,-21.30950,-23.14700,231.71560,-14.2426,-14.2426
2010-09-30,0.23530,0.26590,-0.50130,0.00000,-0.50130,-0.50130,-0.50130,-0.50130,-0.45130,-0.50130,0.01230,0.01230,-40.00000,-40.00000,10.36270,-15.98770,-74.31480,-15.62860,-15.98770,255.32450,-46.1987,-46.1987
2010-06-30,0.13080,0.29600,-0.42680,0.00000,-0.42680,-0.42680,-0.42680,-0.42680,-0.37850,-0.42680,0.01190,0.01190,-40.00000,-40.00000,3.18140,-12.82320,-47.39310,-11.40820,-12.82320,273.84440,-10.3467,-10.3467
2010-03-31,0.22100,0.27060,-0.49150,0.00060,-0.49090,-0.49090,-0.49090,-0.49090,-0.44380,-0.49150,0.01170,0.01170,-40.00000,-40.00000,3.55920,-15.01990,-57.11190,-13.62030,-15.01990,280.51200,-24.58770,-24.58770
2009-12-31,0.25410,0.31490,-0.43260,-0.00020,-0.43280,-0.43280,-0.43280,-0.43280,-0.38600,-0.43260,0.01060,0.01060,-80.00000,-80.00000,4.71870,-12.66680,-43.93490,-11.75540,-12.66680,320.45420,-22.0233,-22.0233
2009-09-30,0.08360,0.27810,-0.40710,-0.00010,-0.40720,-0.40720,-0.40720,-0.40720,-0.36160,-0.40710,0.01070,0.01070,-40.00000,-40.00000,3.85250,-13.10440,-57.83280,-12.14010,-13.10440,291.43410,-20.839,-20.839
2009-06-30,0.11290,0.37490,-0.53350,0.00050,-0.53300,-0.53300,-0.53300,-0.53300,-0.48780,-0.53350,0.01050,0.01050,-40.00000,-40.00000,5.05540,-15.80930,-57.12770,-14.79940,-15.80930,316.23250,-36.5139,-36.5139
2009-03-31,0.21260,0.34210,-0.59990,0.00320,-0.59670,-0.59670,-0.59670,-0.59670,-0.55470,-0.59990,0.01050,0.01050,-40.00000,-40.00000,5.34110,-16.53820,-51.95030,-15.40820,-16.53820,344.24040,-68.68110,-68.68110
