Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,6.23300,6.23300,1.65000,-0.18900,2.10300,0.38400,2.48700,2.48700,2.48700,2.48700,0.81400,4.39400,3.91800,3.91800,0.63000,0.63000,0.47540,0.64220,1.79450,100.00000,33.73980,70.49580,39.90050,39.90050,0.01570,0.82750,108.75660,2.71310,2.71310,0.62520,0.97090,23.39170,-3.1532,-3.1532
2021-03-31,5.29500,5.29500,1.40400,-0.18900,1.50400,11.04200,12.54600,12.54600,12.54600,12.54600,-11.14900,3.70200,3.90000,3.90000,3.22000,3.22000,0.22480,0.55870,1.26620,100.00000,28.40420,69.91500,236.94050,236.94050,0.01430,0.51760,173.86400,13.70680,13.70680,3.37840,6.04830,23.35700,-6.17150,-6.17150
2020-12-31,5.74900,5.74900,1.69900,-0.17900,1.66500,-11.28100,-9.61600,-9.63300,-9.63300,-9.63300,14.75700,3.87100,2.21800,2.21800,-0.79270,-0.79270,0.63420,0.59230,1.45280,100.00000,28.96160,67.33350,-167.26390,-167.55960,0.02030,2.37270,37.93180,-12.09950,-12.09950,-3.39990,-4.93300,20.74390,2.6907,2.6907
2020-09-30,5.95100,5.95100,1.57900,-0.21400,1.93300,5.77100,7.70400,7.70400,7.70400,7.70400,-2.59800,4.15800,1.77720,1.77720,4.31910,4.31910,0.21760,0.65620,1.90880,100.00000,32.48190,69.87060,129.45720,129.45720,0.02250,1.05850,85.02440,12.74150,12.74150,2.91260,4.38030,33.14860,-10.3035,-10.3035
2020-06-30,4.76800,4.76800,1.31100,-0.15100,0.91600,2.59500,3.51100,3.51100,3.51100,3.51100,1.31000,3.30600,1.69970,1.69970,2.03960,2.03960,0.40510,0.68570,2.18150,100.00000,19.21140,69.33730,73.63670,73.63670,0.01850,0.95400,94.34150,6.60530,6.60530,1.36100,2.07620,30.58610,7.2205,7.2205
2020-03-31,6.42900,6.42900,1.31000,-0.16200,2.65200,-36.19000,-33.53800,-33.53800,-33.53800,-33.53800,28.33300,4.95700,1.67750,1.67750,-19.97600,-19.97600,0.31510,0.70200,2.35600,100.00000,41.25060,77.10370,-521.66740,-521.66740,0.02350,0.67260,133.80310,-65.96130,-65.96130,-12.25760,-19.65480,30.31000,12.74040,12.74040
2019-12-31,7.01200,7.01200,1.80700,-0.15400,2.74800,-4.13000,-1.38200,-1.59100,-1.59100,-1.59100,7.69800,5.05100,1.70800,1.70800,-0.64080,-0.64080,0.08370,0.57960,1.37890,100.00000,39.18990,72.03370,-19.70910,-22.68970,0.02410,2.96620,30.34230,-1.83110,-1.83110,-0.54670,-0.76970,51.79670,2.4913,2.4913
2019-09-30,7.00200,7.00200,1.98900,-0.08600,2.61900,-12.26500,-9.64600,-9.64600,-9.64600,-9.64600,16.20500,4.92700,1.67750,1.67750,-5.75880,-5.75880,0.07660,0.56650,1.30680,100.00000,37.40360,70.36560,-137.76060,-137.76060,0.02350,2.20330,40.84830,-10.54330,-10.54330,-3.23480,-4.57060,54.53880,0.2488,0.2488
2019-06-30,6.71100,6.71100,2.01000,-0.13500,2.99500,-7.37300,-4.37800,-4.37800,-4.37800,-4.37800,11.20600,4.56600,1.70700,1.70700,-2.57950,-2.57950,0.04230,0.53000,1.12780,100.00000,44.62820,68.03760,-65.23620,-65.23620,0.02010,2.95380,30.46940,-4.22420,-4.22420,-1.30860,-1.98530,61.78230,-20.4755,-20.4755
2019-03-31,6.31300,6.31300,1.90200,-0.17300,2.78400,5.28400,8.06800,8.06800,8.06800,8.06800,-1.71000,4.23800,1.77400,1.77400,4.55910,4.55910,0.08570,0.40150,0.67080,100.00000,44.09950,67.13130,127.79980,127.79980,0.02180,1.32680,67.83150,7.08010,7.08000,2.78000,4.23750,65.35250,3.40640,3.40640
2018-12-31,6.91300,6.91300,2.38800,-0.18300,2.88500,-15.17700,-12.29200,-12.47200,-12.47200,-12.47200,18.87700,4.34200,1.77570,1.77570,-7.07860,-7.07860,0.19690,0.40930,0.69290,100.00000,41.73300,62.80920,-177.80990,-180.41370,0.02460,0.48850,184.23120,-11.32620,-11.32620,-4.42960,-6.69040,62.01310,1.5538,1.5538
2018-09-30,6.18100,6.18100,1.92300,-0.11600,2.68500,2.17300,4.85800,4.85800,4.85800,4.85800,2.21400,4.14200,1.77570,1.77570,2.75940,2.75940,0.09740,0.37310,0.59510,100.00000,43.43960,67.01180,78.59570,78.59570,0.02140,1.54140,58.38860,3.80130,3.80130,1.68400,2.38310,71.97040,1.5599,1.5599
2018-06-30,7.16200,7.16200,-0.56400,-0.19200,6.07800,-3.43000,2.64800,2.64800,2.64800,2.64800,11.45900,7.53400,1.77570,1.77570,1.49970,1.49970,0.08800,0.37670,0.60450,100.00000,84.86460,105.19410,36.97290,36.97290,0.02500,2.05630,43.76850,2.10840,2.10840,0.92380,1.31410,70.72810,0.3182,0.3182
2018-03-31,7.49800,7.49800,2.18900,-0.16800,3.86600,-7.90500,-4.03900,-4.03900,-4.03900,-4.03900,12.53900,5.14100,1.77570,1.77570,-2.27950,-2.27950,0.22360,0.37630,0.60330,100.00000,51.56040,68.56500,-53.86770,-53.86770,0.02920,1.18900,75.69220,-3.21590,-3.21590,-1.57090,-2.00580,70.73090,-20.58410,-20.58410
2017-12-31,9.71000,9.71000,2.87200,-0.22100,6.55700,-1.36700,5.19000,5.06600,5.06600,5.06600,6.12600,6.61700,1.94290,1.94290,-0.18000,-0.18000,0.10800,0.19080,0.23580,100.00000,67.52830,68.14620,53.45010,52.17300,0.04050,1.92700,46.70550,3.82960,3.82960,2.11160,3.09880,74.49900,17.5939,17.5939
2017-09-30,6.46600,6.46600,1.97600,-0.20300,3.57000,-12.30200,-8.73200,-8.73200,-8.73200,-8.73200,15.10800,4.28700,1.89070,1.89070,-4.61910,-4.61910,0.60930,0.33020,0.49290,100.00000,55.21190,66.30070,-135.04480,-135.04480,0.02960,1.75610,51.24960,-6.57510,-6.57510,-4.00010,-4.40410,74.24700,-9.819,-9.819
2017-06-30,6.23700,6.23700,1.88600,-0.16700,3.55300,-6.02000,-2.46700,-2.46700,-2.46700,-2.46700,9.93100,4.18400,2.00060,2.00060,1.73970,1.73970,0.31170,0.18290,0.22390,100.00000,56.96650,67.08350,-39.55430,-39.55430,0.02920,2.08730,43.11690,-1.60510,-1.60510,-1.15420,-1.31150,79.69810,-23.5903,-23.5903
2017-03-31,7.31500,7.31500,2.46900,-0.12600,4.08900,-0.71000,3.37900,3.37900,3.37900,3.37900,6.17400,4.72000,2.10640,2.10640,1.61970,1.61970,3.54860,0.16820,0.20230,100.00000,55.89880,64.52500,46.19280,46.19280,0.03240,1.21170,74.27620,1.98260,1.98260,1.49880,1.64900,81.50000,3.31800,3.31800
2016-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2016-09-30,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2016-06-30,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
